product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,savings,processed_at,brand,product_type,length,color,features,category_L1,category_L2,category_L3,category_L4,category_L5,product_name_clean
B09Z6WH2N1,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)",Electronics|Mobiles&Accessories|MobileAccessories|Décor,95,499,81,4.2,1949,404,13-04-2026 18:32,STRIFF,Cable,Not Available,White,None,Electronics,Mobiles&Accessories,MobileAccessories,Décor,Unknown,STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector Mouse Cable Protector Suit for All Cell Phones Computers and Chargers White
B094DQWV9B,"Kanget [2 Pack] Type C Female to USB A Male Charger | Charging Cable Adapter Converter compatible for iPhone 14, 13, 12,11 Pro Max/Mini/XR/XS/X/SE, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,149,399,63,4,1540,250,13-04-2026 18:32,Kanget,Cable,Not Available,Grey,None,Computers&Accessories,Accessories&Peripherals,Adapters,USBtoUSBAdapters,Unknown,Kanget 2 Pack Type C Female to USB A Male Charger  Charging Cable Adapter Converter compatible for iPhone 14 13 1211 Pro MaxMiniXRXSXSE Samsung S20 ultraS21S10S8S9MacBook Pro iPad Grey
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",699,999,30,4.1,273189,300,13-04-2026 18:32,boAt,Audio,Not Available,Red,None,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,Unknown,boAt Bassheads 225 in Ear Wired Earphones with MicBlue
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green","Electronics|Headphones,Earbuds&Accessories|Cases",119,499,76,4.3,15032,380,13-04-2026 18:32,Gizga,Audio,Not Available,Green,None,Electronics,"Headphones,Earbuds&Accessories",Cases,Unknown,Unknown,Gizga Essentials Earphone Carrying Case MultiPurpose Pocket Storage Travel Organizer for Earphones Headset Pen Drives SD Cards ShockProof Ballistic Nylon Soft Fabric Mesh Pocket Green
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement|Electrical|Adapters&Multi-Outlets,425,999,57,4,2581,574,13-04-2026 18:32,ESnipe,Adapter,Not Available,White,None,HomeImprovement,Electrical,Adapters&Multi-Outlets,Unknown,Unknown,ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A 250V Protected Electrical Plug for Laptops Cameras White
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",249,600,59,4,1208,351,13-04-2026 18:32,TVARA,TV,Not Available,Black,None,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,Unknown,TVARA LCD Writing Tablet 85 Inch ENote Pad LCD Writing Tablet Kids Drawing Pad 85 Inch Doodle Board Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old Black
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1249,2796,55,4.4,4598,1547,13-04-2026 18:32,Lenovo,Adapter,Not Available,Black,None,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,Unknown,Lenovo GX20L29764 65W Laptop AdapterCharger with Power Cord for Select Models of Lenovo Round pin Black
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399,1290,69,4.2,76042,891,13-04-2026 18:32,boAt,Audio,Not Available,Red,None,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,Unknown,boAt Bassheads 102 Wired in Ear Earphones with Mic Mint Green
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",649,2499,74,3.9,13049,1850,13-04-2026 18:32,Boult,Audio,Not Available,Black,None,Electronics,"Headphones,Earbuds&Accessories",Headphones,Over-Ear,Unknown,Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass Comfortable Ear Cushions  Long Cord Black
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers&Accessories|Accessories&Peripherals|HardDiskBags,397,899,56,4,3025,502,13-04-2026 18:32,SaleOn™,Cable,Not Available,Grey,None,Computers&Accessories,Accessories&Peripherals,HardDiskBags,Unknown,Unknown,SaleOn Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk Water Resistance Material  Dark Grey
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",354,1500,76,4,1026,1146,13-04-2026 18:32,TVARA,TV,Not Available,Not Specified,None,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,Unknown,TVARA LCD Writing Tablet 85 Inch Colorful Toddler Doodle Board Drawing Tablet Erasable Reusable Electronic Drawing Pads Educational and Learning Tool for 36 Years Old Boy and Girls Mix Colors
B08FYB5HHK,"TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook, Chromebook, Laptop, Desktop, Plug & Play, USB 3.0, Foldable and Portable Design",Computers&Accessories|NetworkingDevices|NetworkAdapters|PowerLANAdapters,1199,1999,40,4.5,22420,800,13-04-2026 18:32,TP-Link,Adapter,Not Available,Red,None,Computers&Accessories,NetworkingDevices,NetworkAdapters,PowerLANAdapters,Unknown,TPLink UE300C USB TypeC to RJ45 Gigabit Ethernet Network AdapterRJ45 LAN Wired Adapter for Ultrabook Chromebook Laptop Desktop Plug  Play USB 30 Foldable and Portable Design
B07T9FV9YP,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,749,1799,58,4,13199,1050,13-04-2026 18:32,Redgear,Audio,Not Available,Red,None,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Headsets,Unknown,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC
B07L1N3TJX,"Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1699,3499,51,3.6,7689,1800,13-04-2026 18:32,Artis,Adapter,Not Available,Not Specified,None,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,Unknown,Artis AR45WMG2 45 Watts MG2 Laptop AdapterCharger Compatible with MB Air 13  MB Air 11 145 V 31 A Connector MG2 T Tip Connector
B07R99NBVB,"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement|Electrical|CordManagement,249,599,58,4.5,5985,350,13-04-2026 18:32,Gizga,Cable,Not Available,Not Specified,None,HomeImprovement,Electrical,CordManagement,Unknown,Unknown,Gizga Essentials Cable Organiser Cord Management System for PC TV Home Theater Speaker  Cables Reusable Cable Organizer for Desk WFH Accessories Organizer Tape Roll Reusable Cable Ties Strap
B078W65FJ7,boAt BassHeads 900 On-Ear Wired Headphones with Mic (White),"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",849,2490,66,4.2,91188,1641,13-04-2026 18:32,boAt,Audio,Not Available,White,None,Electronics,"Headphones,Earbuds&Accessories",Headphones,On-Ear,Unknown,boAt BassHeads 900 OnEar Wired Headphones with Mic White
B07QMRHWJD,"SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom ( Multicolour )",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,298,999,70,4.3,1552,701,13-04-2026 18:32,SWAPKART,Power Bank,Not Available,Not Specified,None,Computers&Accessories,Accessories&Peripherals,USBGadgets,Lamps,Unknown,SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading Working on PC Laptop Power Bank Bedroom  Multicolour
B09R83SFYV,"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,1484,2499,41,3.7,1067,1015,13-04-2026 18:32,Akiara®,Adapter,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,Unknown,Akiara  Makes life easy Mini Sewing Machine with Table Set  Tailoring Machine  Hand Sewing Machine with extension table foot pedal adapter
B08XLR6DSB,"akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring, Hand Machine | Mini Silai | White Hand Machine with Adapter",Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,721,1499,52,3.1,2449,778,13-04-2026 18:32,akiara,Adapter,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SewingMachines&Accessories,Sewing&EmbroideryMachines,Unknown,akiara  Makes life easy Electric Handy SewingStitch Handheld Cordless Portable White Sewing Machine for Home Tailoring Hand Machine  Mini Silai  White Hand Machine with Adapter
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,499,999,50,4.2,179691,500,13-04-2026 18:32,TP-Link,Adapter,Not Available,Not Specified,wireless,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,Unknown,TPLink USB WiFi Adapter for PCTLWN725N N150 Wireless Network Adapter for Desktop  Nano Size WiFi Dongle Compatible with Windows 11107881XP Mac OS 1091015 Linux Kernel 2618443
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,999,1599,38,4.3,12093,600,13-04-2026 18:32,TP-Link,Adapter,Not Available,Not Specified,wireless,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,Unknown,TPLink Nano AC600 USB WiFi AdapterArcher T2U Nano 24G5G Dual Band Wireless Network Adapter for PC Desktop Laptop Mini Travel Size Supports Windows 1110 81 8 7 XPMac OS 1091015
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1699,2999,43,4.4,24780,1300,13-04-2026 18:32,TP-Link,Adapter,Not Available,Not Specified,wireless,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,Unknown,TPLINK AC1300 Archer T3U Plus High Gain USB 30 WiFi Dongle Wireless Dual Band MUMIMO WiFi Adapter with High Gain Antenna Supports Windows 11108187XPMacOS
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,249,399,38,3.4,4642,150,13-04-2026 18:32,GENERIC,Adapter,Not Available,Black,bluetooth,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,Unknown,GENERIC UltraMini Bluetooth CSR 40 USB Dongle Adapter for Windows Computer  BlackGolden
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1399,2499,44,4.4,23169,1100,13-04-2026 18:32,TP-Link,Adapter,Not Available,Not Specified,wireless,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,Unknown,TPLink AC1300 USB WiFi Adapter Archer T3U  24G5G Dual Band Mini Wireless Network Adapter for PC Desktop MUMIMO WiFi Dongle USB 30 Supports Windows 1110 81 8 7 XPMac OS 1015 and earlier
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",599,895,33,4.4,61314,296,13-04-2026 18:32,Logitech,Other,Not Available,Black,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,Logitech B170 Wireless Mouse 24 GHz with USB Nano Receiver Optical Tracking 12Months Battery Life Ambidextrous PCMacLaptop  Black
B09CTRPSJR,"Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best Birthday Gift for Girls Boys, Multicolor (SC1667)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",217,237,8,3.8,7354,20,13-04-2026 18:32,Storio,Other,Not Available,Not Specified,hd,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,Unknown,Storio Kids Toys LCD Writing Tablet 85Inch ENote Pad Best Birthday Gift for Girls Boys Multicolor SC1667
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299,599,50,4.1,1597,300,13-04-2026 18:32,Portronics,Other,Not Available,Black,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,Portronics Toad 23 Wireless Optical Mouse with 24GHz USB Nano Dongle Optical Orientation Click Wheel Adjustable DPIBlack
B08ZJDWTJ1,"Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM1000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4098,4999,18,4.5,50810,901,13-04-2026 18:32,Seagate,Other,Not Available,Not Specified,hd,Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,Unknown,Unknown,Seagate Expansion 1TB External HDD  USB 30 for Windows and Mac with 3 yr Data Recovery Services Portable Hard Drive STKM1000400
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299,449,33,3.5,11827,150,13-04-2026 18:32,ZEBRONICS,Other,Not Available,Not Specified,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,ZEBRONICS ZebDash Plus 24GHz High Precision Wireless Mouse with up to 1600 DPI Power Saving Mode Nano Receiver and Plug  Play Usage  USB
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",699,999,30,3.5,15295,300,13-04-2026 18:32,ZEBRONICS,Other,Not Available,Black,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,Unknown,Zebronics ZebCompanion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver Black
B07JPX9CR7,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",569,1299,56,4.4,9275,730,13-04-2026 18:32,Dell,Other,Not Available,Black,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,Dell WM118 Wireless Mouse 24 Ghz with USB Nano Receiver Optical Tracking 12Months Battery Life Ambidextrous PcMacLaptop  Black
B083RCTXLL,"HP X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month Long Battery Life. 3-Years Warranty (6VY95AA)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",681,1199,43,4.2,8258,518,13-04-2026 18:32,HP,Other,Not Available,Not Specified,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,HP X200 Wireless Mouse with 24 GHz Wireless connectivity Adjustable DPI up to 1600 ambidextrous Design and 18Month Long Battery Life 3Years Warranty 6VY95AA
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood with Cup Holder (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,656,1499,56,4.3,25903,843,13-04-2026 18:32,MemeHo®,Other,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,Unknown,MemeHo Smart Standard MultiPurpose Laptop Table with Dock StandStudy TableBed TableFoldable and PortableErgonomic  Rounded EdgesNonSlip LegsEngineered Wood with Cup Holder Black
B01M72LILF,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",799,1295,38,4.4,34852,496,13-04-2026 18:32,Logitech,Other,Not Available,Grey,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,Logitech M221 Wireless Mouse Silent Buttons 24 GHz with USB Mini Receiver 1000 DPI Optical Tracking 18Month Battery Life Ambidextrous PC  Mac  Laptop  Charcoal Grey
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,599,899,33,4.3,95116,300,13-04-2026 18:32,TP-Link,Adapter,Not Available,Blue,bluetooth,Computers&Accessories,NetworkingDevices,NetworkAdapters,BluetoothAdapters,Unknown,TPLink USB Bluetooth Adapter for PC 50 Bluetooth Dongle Receiver UB500 Supports Windows 1110817 for Desktop Laptop Mouse Keyboard Printers Headsets Speakers PS4 Xbox Controllers
B08L879JSN,"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports I Eye Care Features Like Bluelight Shield, Flickerless & Comfy View (Black)",Computers&Accessories|Monitors,6299,13750,54,4.2,2014,7451,13-04-2026 18:32,Acer,Other,Not Available,Black,hd,Computers&Accessories,Monitors,Unknown,Unknown,Unknown,Acer EK220Q 215 Inch 5461 cm Full HD 1920x1080 VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI VGA Ports I Eye Care Features Like Bluelight Shield Flickerless  Comfy View Black
B0756CLQWL,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Compatible with Windows 7/8/8.1/10 only)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,1699,3999,58,4.2,25488,2300,13-04-2026 18:32,Redgear,Other,Not Available,Red,wireless,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Gamepads,Unknown,Redgear Pro Wireless Gamepad with 24GHz Wireless Technology Integrated Dual Intensity Motor Illuminated Keys for PCCompatible with Windows 788110 only
B01N4EV2TL,"Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4GHz Wireless, 1000DPI, Spill-Resistant Design, PC/Mac, Black/Chartreuse Yellow","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1495,1995,25,4.3,7241,500,13-04-2026 18:32,Logitech,Other,Not Available,Black,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,Unknown,Logitech MK240 Nano Wireless USB Keyboard and Mouse Set 12 Function Keys 24GHz Wireless 1000DPI SpillResistant Design PCMac BlackChartreuse Yellow
B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1299,1599,19,4.3,27223,300,13-04-2026 18:32,ZEBRONICS,Cable,Not Available,Not Specified,braided,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,Unknown,Zebronics ZebTransformer Gaming Keyboard and Mouse Combo USB Braided Cable
B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,199,499,60,3.3,2804,300,13-04-2026 18:32,HUMBLE,Other,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,PCMicrophones,Unknown,HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones Black
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",399,1190,66,4.1,2809,791,13-04-2026 18:32,ZEBRONICS,Other,Not Available,Black,wireless,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,Zebronics ZebJaguar Wireless Mouse 24GHz with USB Nano Receiver High Precision Optical Tracking 4 Buttons Plug  Play Ambidextrous for PCMacLaptop BlackGrey
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5599,7350,24,4.4,73005,1751,13-04-2026 18:32,Western,Other,Not Available,Black,hd,Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,Unknown,Unknown,Western Digital WD 2TB My Passport Portable Hard Disk Drive USB 30 with  Automatic Backup 256 Bit AES Hardware EncryptionPassword ProtectionCompatible with Windows and Mac External HDDBlack
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,69,299,77,4.3,255,230,13-04-2026 18:32,Gizga,Other,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,CameraPrivacyCovers,Unknown,Gizga Essentials Webcam Cover Privacy Protector Webcam Cover Slide Compatible with Laptop Desktop PC Smartphone Protect Your Privacy and Security Strong Adhesive Set of 3 Black
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands,149,499,70,4.1,25607,350,13-04-2026 18:32,Gizga,Other,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,TabletAccessories,Stands,Unknown,GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder Desktop Stand Cradle Dock for iPad Smartphone Kindle EReader Fully Foldable Adjustable Angle AntiSlip Pads Black
